run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30155474	SRX25623098	SAMN43055866	PRJNA1144979	SRS22268148	SRP524598			Illumina NovaSeq 6000 sequencing: GSM8443684: bone marrow metastasis rep 2 Homo sapiens RNA-Seq	GSM8443684	PAIRED	cDNA	RNA-Seq	TRANSCRIPTOMIC	Illumina NovaSeq 6000	26985381	8149585062	2025-07-27	2025-07-27			Polyamine Depletion Inhibits Ewing Sarcoma Metastasis by Inducing Ferroptosis			ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/074/SRR30155474/SRR30155474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/074/SRR30155474/SRR30155474_2.fastq.gz																							
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30555027	SRX25978335	SAMN43473741	PRJNA1155896	SRS22555570	SRP530671		SUB14702421	Illumina NovaSeq 6000 sequencing: gut microbita of mouse	BCP-NS3	PAIRED	PCR	AMPLICON	METAGENOMIC	Illumina NovaSeq 6000	80332	40166000	2024-09-08	2024-09-08	mouse metagenome	2022-11	The research of gut microbiota participating in morphine tolerance in bone cancer pain mice	Metagenome or environmental sample from mouse metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/027/SRR30555027/SRR30555027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/027/SRR30555027/SRR30555027_2.fastq.gz												mouse					28.0 N 113.0 E						
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30555028	SRX25978334	SAMN43473740	PRJNA1155896	SRS22555569	SRP530671		SUB14702421	Illumina NovaSeq 6000 sequencing: gut microbita of mouse	BCP-NS2	PAIRED	PCR	AMPLICON	METAGENOMIC	Illumina NovaSeq 6000	81189	40594500	2024-09-08	2024-09-08	mouse metagenome	2022-11	The research of gut microbiota participating in morphine tolerance in bone cancer pain mice	Metagenome or environmental sample from mouse metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/028/SRR30555028/SRR30555028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/028/SRR30555028/SRR30555028_2.fastq.gz												mouse					28.0 N 113.0 E						
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30555029	SRX25978333	SAMN43473739	PRJNA1155896	SRS22555568	SRP530671		SUB14702421	Illumina NovaSeq 6000 sequencing: gut microbita of mouse	BCP-NS1	PAIRED	PCR	AMPLICON	METAGENOMIC	Illumina NovaSeq 6000	81478	40739000	2024-09-08	2024-09-08	mouse metagenome	2022-11	The research of gut microbiota participating in morphine tolerance in bone cancer pain mice	Metagenome or environmental sample from mouse metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/029/SRR30555029/SRR30555029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/029/SRR30555029/SRR30555029_2.fastq.gz												mouse					28.0 N 113.0 E						
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30555030	SRX25978332	SAMN43473738	PRJNA1155896	SRS22555567	SRP530671		SUB14702421	Illumina NovaSeq 6000 sequencing: gut microbita of mouse	BCP-MT7	PAIRED	PCR	AMPLICON	METAGENOMIC	Illumina NovaSeq 6000	81799	40899500	2024-09-08	2024-09-08	mouse metagenome	2022-11	The research of gut microbiota participating in morphine tolerance in bone cancer pain mice	Metagenome or environmental sample from mouse metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/030/SRR30555030/SRR30555030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/030/SRR30555030/SRR30555030_2.fastq.gz												mouse					28.0 N 113.0 E						
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30555031	SRX25978331	SAMN43473789	PRJNA1155896	SRS22555566	SRP530671		SUB14702421	Illumina NovaSeq 6000 sequencing: gut microbita of mouse	N50	PAIRED	PCR	AMPLICON	METAGENOMIC	Illumina NovaSeq 6000	80067	40033500	2024-09-08	2024-09-08	mouse metagenome	2023-03	The research of gut microbiota participating in morphine tolerance in bone cancer pain mice	Metagenome or environmental sample from mouse metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/031/SRR30555031/SRR30555031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/031/SRR30555031/SRR30555031_2.fastq.gz												mouse					28.0 N 113.0 E						
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR33301182	SRX28546235	SAMN48121714	PRJNA1254742	SRS24845387	SRP581035		SUB15276552	Illumina NovaSeq 6000 sequencing: sh-PURB#2	lib04	PAIRED	cDNA	RNA-Seq	TRANSCRIPTOMIC	Illumina NovaSeq 6000	37508454	7447181072	2025-04-26	2025-04-26			The PURB-HOTAIR complex regulates p53-dependent promoter-specific transcriptional activation			ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/082/SRR33301182/SRR33301182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/082/SRR33301182/SRR33301182_2.fastq.gz																							
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
